Well Name,Sainte-Martine
Well ID,03097082
Latitude,45.25137
Longitude,-73.78149
Elevation,393.0
Nappe,Captive
Influenced,Non

Source,http://www.mddelcc.gouv.qc.ca/eau/piezo/

Time,Year,Month,Day,Water level (masl),Water temperature (degC)
40307.0,2010.0,5.0,9.0,32.59,8.58
40308.0,2010.0,5.0,10.0,32.57,8.58
40309.0,2010.0,5.0,11.0,32.55,8.58
40310.0,2010.0,5.0,12.0,32.52,8.58
40311.0,2010.0,5.0,13.0,32.5,8.58
40312.0,2010.0,5.0,14.0,32.49,8.58
40313.0,2010.0,5.0,15.0,32.47,8.58
40314.0,2010.0,5.0,16.0,32.46,8.58
40315.0,2010.0,5.0,17.0,32.45,8.58
40316.0,2010.0,5.0,18.0,32.43,8.58
40317.0,2010.0,5.0,19.0,32.41,8.58
40318.0,2010.0,5.0,20.0,32.4,8.58
40319.0,2010.0,5.0,21.0,32.38,8.58
40320.0,2010.0,5.0,22.0,32.36,8.58
40321.0,2010.0,5.0,23.0,32.34,8.58
40322.0,2010.0,5.0,24.0,32.32,8.58
40323.0,2010.0,5.0,25.0,32.3,8.58
40324.0,2010.0,5.0,26.0,32.28,8.58
40325.0,2010.0,5.0,27.0,32.27,8.58
40326.0,2010.0,5.0,28.0,32.25,8.58
40327.0,2010.0,5.0,29.0,32.24,8.58
40328.0,2010.0,5.0,30.0,32.22,8.58
40329.0,2010.0,5.0,31.0,32.21,8.58
40330.0,2010.0,6.0,1.0,32.19,8.58
40331.0,2010.0,6.0,2.0,32.18,8.58
40332.0,2010.0,6.0,3.0,32.17,8.58
40333.0,2010.0,6.0,4.0,32.17,8.58
40334.0,2010.0,6.0,5.0,32.19,8.58
40335.0,2010.0,6.0,6.0,32.22,8.58
40336.0,2010.0,6.0,7.0,32.26,8.58
40337.0,2010.0,6.0,8.0,32.29,8.58
40338.0,2010.0,6.0,9.0,32.33,8.58
40339.0,2010.0,6.0,10.0,32.36,8.58
40340.0,2010.0,6.0,11.0,32.39,8.58
40341.0,2010.0,6.0,12.0,32.41,8.58
40342.0,2010.0,6.0,13.0,32.42,8.58
40343.0,2010.0,6.0,14.0,32.42,8.58
40344.0,2010.0,6.0,15.0,32.42,8.59
40345.0,2010.0,6.0,16.0,32.41,8.58
40346.0,2010.0,6.0,17.0,32.4,8.58
40347.0,2010.0,6.0,18.0,32.4,8.58
40348.0,2010.0,6.0,19.0,32.4,8.58
40349.0,2010.0,6.0,20.0,32.41,8.58
40350.0,2010.0,6.0,21.0,32.43,8.58
40351.0,2010.0,6.0,22.0,32.43,8.58
40352.0,2010.0,6.0,23.0,32.42,8.59
40353.0,2010.0,6.0,24.0,32.42,8.58
40354.0,2010.0,6.0,25.0,32.41,8.58
40355.0,2010.0,6.0,26.0,32.39,8.59
40356.0,2010.0,6.0,27.0,32.37,8.59
40357.0,2010.0,6.0,28.0,32.36,8.59
40358.0,2010.0,6.0,29.0,32.36,8.59
40359.0,2010.0,6.0,30.0,32.37,8.58
40360.0,2010.0,7.0,1.0,32.39,8.59
40361.0,2010.0,7.0,2.0,32.41,8.59
40362.0,2010.0,7.0,3.0,32.42,8.59
40363.0,2010.0,7.0,4.0,32.43,8.59
40364.0,2010.0,7.0,5.0,32.43,8.59
40365.0,2010.0,7.0,6.0,32.42,8.59
40366.0,2010.0,7.0,7.0,32.41,8.59
40367.0,2010.0,7.0,8.0,32.39,8.59
40368.0,2010.0,7.0,9.0,32.37,8.59
40369.0,2010.0,7.0,10.0,32.35,8.59
40370.0,2010.0,7.0,11.0,32.34,8.59
40371.0,2010.0,7.0,12.0,32.34,8.59
40372.0,2010.0,7.0,13.0,32.34,8.59
40373.0,2010.0,7.0,14.0,32.35,8.59
40374.0,2010.0,7.0,15.0,32.37,8.59
40375.0,2010.0,7.0,16.0,32.38,8.59
40376.0,2010.0,7.0,17.0,32.4,8.59
40377.0,2010.0,7.0,18.0,32.41,8.59
40378.0,2010.0,7.0,19.0,32.41,8.59
40379.0,2010.0,7.0,20.0,32.4,8.59
40380.0,2010.0,7.0,21.0,32.39,8.59
40381.0,2010.0,7.0,22.0,32.37,8.59
40382.0,2010.0,7.0,23.0,32.35,8.59
40383.0,2010.0,7.0,24.0,32.34,8.59
40384.0,2010.0,7.0,25.0,32.32,8.59
40385.0,2010.0,7.0,26.0,32.31,8.59
40386.0,2010.0,7.0,27.0,32.3,8.59
40387.0,2010.0,7.0,28.0,32.28,8.59
40388.0,2010.0,7.0,29.0,32.27,8.59
40389.0,2010.0,7.0,30.0,32.25,8.59
40390.0,2010.0,7.0,31.0,32.24,8.59
40391.0,2010.0,8.0,1.0,32.22,8.59
40392.0,2010.0,8.0,2.0,32.2,8.59
40393.0,2010.0,8.0,3.0,32.18,8.59
40394.0,2010.0,8.0,4.0,32.17,8.59
40395.0,2010.0,8.0,5.0,32.17,8.59
40396.0,2010.0,8.0,6.0,32.19,8.59
40397.0,2010.0,8.0,7.0,32.21,8.59
40398.0,2010.0,8.0,8.0,32.23,8.59
40399.0,2010.0,8.0,9.0,32.23,8.59
40400.0,2010.0,8.0,10.0,32.24,8.59
40401.0,2010.0,8.0,11.0,32.25,8.59
40402.0,2010.0,8.0,12.0,32.26,8.59
40403.0,2010.0,8.0,13.0,32.26,8.59
40404.0,2010.0,8.0,14.0,32.25,8.59
40405.0,2010.0,8.0,15.0,32.23,8.59
40406.0,2010.0,8.0,16.0,32.21,8.59
40407.0,2010.0,8.0,17.0,32.2,8.59
40408.0,2010.0,8.0,18.0,32.18,8.59
40409.0,2010.0,8.0,19.0,32.15,8.59
40410.0,2010.0,8.0,20.0,32.12,8.59
40411.0,2010.0,8.0,21.0,32.1,8.59
40412.0,2010.0,8.0,22.0,32.07,8.59
40413.0,2010.0,8.0,23.0,32.05,8.59
40414.0,2010.0,8.0,24.0,32.03,8.59
40415.0,2010.0,8.0,25.0,32.02,8.59
40416.0,2010.0,8.0,26.0,32.01,8.59
40417.0,2010.0,8.0,27.0,32.01,8.59
40418.0,2010.0,8.0,28.0,32.0,8.59
40419.0,2010.0,8.0,29.0,31.98,8.59
40420.0,2010.0,8.0,30.0,31.97,8.59
40421.0,2010.0,8.0,31.0,31.96,8.59
40422.0,2010.0,9.0,1.0,31.95,8.59
40423.0,2010.0,9.0,2.0,31.94,8.59
40424.0,2010.0,9.0,3.0,31.93,8.59
40425.0,2010.0,9.0,4.0,31.92,8.59
40426.0,2010.0,9.0,5.0,31.91,8.59
40427.0,2010.0,9.0,6.0,31.9,8.59
40428.0,2010.0,9.0,7.0,31.88,8.59
40429.0,2010.0,9.0,8.0,31.86,8.59
40430.0,2010.0,9.0,9.0,31.85,8.59
40431.0,2010.0,9.0,10.0,31.84,8.59
40432.0,2010.0,9.0,11.0,31.83,8.59
40433.0,2010.0,9.0,12.0,31.82,8.59
40434.0,2010.0,9.0,13.0,31.81,8.59
40435.0,2010.0,9.0,14.0,31.81,8.59
40436.0,2010.0,9.0,15.0,31.8,8.59
40437.0,2010.0,9.0,16.0,31.8,8.59
40438.0,2010.0,9.0,17.0,31.8,8.59
40439.0,2010.0,9.0,18.0,31.8,8.59
40440.0,2010.0,9.0,19.0,31.8,8.59
40441.0,2010.0,9.0,20.0,31.8,8.59
40442.0,2010.0,9.0,21.0,31.8,8.59
40443.0,2010.0,9.0,22.0,31.8,8.59
40444.0,2010.0,9.0,23.0,31.8,8.59
40445.0,2010.0,9.0,24.0,31.8,8.59
40446.0,2010.0,9.0,25.0,31.8,8.59
40447.0,2010.0,9.0,26.0,31.8,8.59
40448.0,2010.0,9.0,27.0,31.8,8.59
40449.0,2010.0,9.0,28.0,31.8,8.59
40450.0,2010.0,9.0,29.0,31.82,8.59
40451.0,2010.0,9.0,30.0,31.83,8.59
40452.0,2010.0,10.0,1.0,31.85,8.59
40453.0,2010.0,10.0,2.0,31.92,8.59
40454.0,2010.0,10.0,3.0,32.15,8.59
40455.0,2010.0,10.0,4.0,32.31,8.59
40456.0,2010.0,10.0,5.0,32.41,8.59
40457.0,2010.0,10.0,6.0,32.46,8.59
40458.0,2010.0,10.0,7.0,32.47,8.59
40459.0,2010.0,10.0,8.0,32.48,8.59
40460.0,2010.0,10.0,9.0,32.51,8.59
40461.0,2010.0,10.0,10.0,32.54,8.59
40462.0,2010.0,10.0,11.0,32.57,8.59
40463.0,2010.0,10.0,12.0,32.58,8.59
40464.0,2010.0,10.0,13.0,32.54,8.59
40465.0,2010.0,10.0,14.0,32.48,8.59
40466.0,2010.0,10.0,15.0,32.43,8.59
40467.0,2010.0,10.0,16.0,32.4,8.59
40468.0,2010.0,10.0,17.0,32.43,8.59
40469.0,2010.0,10.0,18.0,32.55,8.59
40470.0,2010.0,10.0,19.0,32.66,8.59
40471.0,2010.0,10.0,20.0,32.72,8.59
40472.0,2010.0,10.0,21.0,32.72,8.59
40473.0,2010.0,10.0,22.0,32.69,8.59
40474.0,2010.0,10.0,23.0,32.63,8.59
40475.0,2010.0,10.0,24.0,32.56,8.59
40476.0,2010.0,10.0,25.0,32.49,8.59
40477.0,2010.0,10.0,26.0,32.44,8.59
40478.0,2010.0,10.0,27.0,32.39,8.59
40479.0,2010.0,10.0,28.0,32.56,8.57
40480.0,2010.0,10.0,29.0,32.54,8.58
40481.0,2010.0,10.0,30.0,32.53,8.58
40482.0,2010.0,10.0,31.0,32.52,8.58
40483.0,2010.0,11.0,1.0,32.51,8.58
40484.0,2010.0,11.0,2.0,32.5,8.58
40485.0,2010.0,11.0,3.0,32.51,8.58
40486.0,2010.0,11.0,4.0,32.54,8.58
40487.0,2010.0,11.0,5.0,32.57,8.58
40488.0,2010.0,11.0,6.0,32.59,8.59
40489.0,2010.0,11.0,7.0,32.57,8.58
40490.0,2010.0,11.0,8.0,32.57,8.58
40491.0,2010.0,11.0,9.0,32.6,8.58
40492.0,2010.0,11.0,10.0,32.61,8.58
40493.0,2010.0,11.0,11.0,32.63,8.58
40494.0,2010.0,11.0,12.0,32.63,8.58
40495.0,2010.0,11.0,13.0,32.63,8.58
40496.0,2010.0,11.0,14.0,32.64,8.58
40497.0,2010.0,11.0,15.0,32.63,8.58
40498.0,2010.0,11.0,16.0,32.62,8.58
40499.0,2010.0,11.0,17.0,32.6,8.58
40500.0,2010.0,11.0,18.0,32.63,8.58
40501.0,2010.0,11.0,19.0,32.62,8.58
40502.0,2010.0,11.0,20.0,32.62,8.58
40503.0,2010.0,11.0,21.0,32.63,8.58
40504.0,2010.0,11.0,22.0,32.63,8.58
40505.0,2010.0,11.0,23.0,32.67,8.58
40506.0,2010.0,11.0,24.0,32.71,8.58
40507.0,2010.0,11.0,25.0,32.71,8.58
40508.0,2010.0,11.0,26.0,32.72,8.58
40509.0,2010.0,11.0,27.0,32.76,8.58
40510.0,2010.0,11.0,28.0,32.78,8.58
40511.0,2010.0,11.0,29.0,32.74,8.58
40512.0,2010.0,11.0,30.0,32.71,8.58
40513.0,2010.0,12.0,1.0,32.7,8.58
40514.0,2010.0,12.0,2.0,32.75,8.58
40515.0,2010.0,12.0,3.0,32.81,8.58
40516.0,2010.0,12.0,4.0,32.88,8.58
40517.0,2010.0,12.0,5.0,32.92,8.58
40518.0,2010.0,12.0,6.0,32.94,8.58
40519.0,2010.0,12.0,7.0,32.94,8.58
40520.0,2010.0,12.0,8.0,32.92,8.58
40521.0,2010.0,12.0,9.0,32.87,8.58
40522.0,2010.0,12.0,10.0,32.8,8.58
40523.0,2010.0,12.0,11.0,32.75,8.58
40524.0,2010.0,12.0,12.0,32.73,8.58
40525.0,2010.0,12.0,13.0,32.72,8.58
40526.0,2010.0,12.0,14.0,32.75,8.58
40527.0,2010.0,12.0,15.0,32.78,8.58
40528.0,2010.0,12.0,16.0,32.8,8.58
40529.0,2010.0,12.0,17.0,32.81,8.58
40530.0,2010.0,12.0,18.0,32.81,8.58
40531.0,2010.0,12.0,19.0,32.8,8.58
40532.0,2010.0,12.0,20.0,32.79,8.58
40533.0,2010.0,12.0,21.0,32.78,8.58
40534.0,2010.0,12.0,22.0,32.77,8.58
40535.0,2010.0,12.0,23.0,32.76,8.58
40536.0,2010.0,12.0,24.0,32.75,8.58
40537.0,2010.0,12.0,25.0,32.73,8.58
40538.0,2010.0,12.0,26.0,32.72,8.58
40539.0,2010.0,12.0,27.0,32.7,8.58
40540.0,2010.0,12.0,28.0,32.71,8.58
40541.0,2010.0,12.0,29.0,32.69,8.58
40542.0,2010.0,12.0,30.0,32.67,8.58
40543.0,2010.0,12.0,31.0,32.65,8.58
40544.0,2011.0,1.0,1.0,32.64,8.58
40545.0,2011.0,1.0,2.0,32.64,8.58
40546.0,2011.0,1.0,3.0,32.66,8.58
40547.0,2011.0,1.0,4.0,32.73,8.58
40548.0,2011.0,1.0,5.0,32.83,8.57
40549.0,2011.0,1.0,6.0,32.88,8.58
40550.0,2011.0,1.0,7.0,32.89,8.58
40551.0,2011.0,1.0,8.0,32.89,8.57
40552.0,2011.0,1.0,9.0,32.87,8.58
40553.0,2011.0,1.0,10.0,32.84,8.58
40554.0,2011.0,1.0,11.0,32.79,8.57
40555.0,2011.0,1.0,12.0,32.76,8.58
40556.0,2011.0,1.0,13.0,32.76,8.58
40557.0,2011.0,1.0,14.0,32.73,8.57
40558.0,2011.0,1.0,15.0,32.7,8.58
40559.0,2011.0,1.0,16.0,32.7,8.58
40560.0,2011.0,1.0,17.0,32.69,8.58
40561.0,2011.0,1.0,18.0,32.66,8.57
40562.0,2011.0,1.0,19.0,32.66,8.57
40563.0,2011.0,1.0,20.0,32.65,8.58
40564.0,2011.0,1.0,21.0,32.63,8.58
40565.0,2011.0,1.0,22.0,32.63,8.57
40566.0,2011.0,1.0,23.0,32.61,8.58
40567.0,2011.0,1.0,24.0,32.59,8.57
40568.0,2011.0,1.0,25.0,32.56,8.57
40569.0,2011.0,1.0,26.0,32.56,8.57
40570.0,2011.0,1.0,27.0,32.55,8.57
40571.0,2011.0,1.0,28.0,32.55,8.57
40572.0,2011.0,1.0,29.0,32.54,8.58
40573.0,2011.0,1.0,30.0,32.53,8.57
40574.0,2011.0,1.0,31.0,32.51,8.58
40575.0,2011.0,2.0,1.0,32.48,8.57
40576.0,2011.0,2.0,2.0,32.47,8.57
40577.0,2011.0,2.0,3.0,32.49,8.57
40578.0,2011.0,2.0,4.0,32.49,8.57
40579.0,2011.0,2.0,5.0,32.48,8.58
40580.0,2011.0,2.0,6.0,32.49,8.58
40581.0,2011.0,2.0,7.0,32.49,8.58
40582.0,2011.0,2.0,8.0,32.48,8.57
40583.0,2011.0,2.0,9.0,32.47,8.57
40584.0,2011.0,2.0,10.0,32.46,8.57
40585.0,2011.0,2.0,11.0,32.45,8.57
40586.0,2011.0,2.0,12.0,32.44,8.57
40587.0,2011.0,2.0,13.0,32.44,8.58
40588.0,2011.0,2.0,14.0,32.43,8.57
40589.0,2011.0,2.0,15.0,32.45,8.57
40590.0,2011.0,2.0,16.0,32.41,8.58
40591.0,2011.0,2.0,17.0,32.4,8.57
40592.0,2011.0,2.0,18.0,32.41,8.58
40593.0,2011.0,2.0,19.0,32.45,8.58
40594.0,2011.0,2.0,20.0,32.47,8.58
40595.0,2011.0,2.0,21.0,32.5,8.57
40596.0,2011.0,2.0,22.0,32.56,8.57
40597.0,2011.0,2.0,23.0,32.6,8.57
40598.0,2011.0,2.0,24.0,32.61,8.57
40599.0,2011.0,2.0,25.0,32.63,8.57
40600.0,2011.0,2.0,26.0,32.65,8.57
40601.0,2011.0,2.0,27.0,32.64,8.58
40602.0,2011.0,2.0,28.0,32.63,8.57
40603.0,2011.0,3.0,1.0,32.64,8.57
40604.0,2011.0,3.0,2.0,32.62,8.57
40605.0,2011.0,3.0,3.0,32.63,8.58
40606.0,2011.0,3.0,4.0,32.61,8.57
40607.0,2011.0,3.0,5.0,32.62,8.57
40608.0,2011.0,3.0,6.0,32.64,8.57
40609.0,2011.0,3.0,7.0,32.69,8.57
40610.0,2011.0,3.0,8.0,32.8,8.57
40611.0,2011.0,3.0,9.0,32.86,8.57
40612.0,2011.0,3.0,10.0,32.9,8.57
40613.0,2011.0,3.0,11.0,32.95,8.58
40614.0,2011.0,3.0,12.0,33.0,8.58
40615.0,2011.0,3.0,13.0,33.09,8.57
40616.0,2011.0,3.0,14.0,33.17,8.57
40617.0,2011.0,3.0,15.0,33.24,8.57
40618.0,2011.0,3.0,16.0,33.28,8.58
40619.0,2011.0,3.0,17.0,33.31,8.57
40620.0,2011.0,3.0,18.0,33.32,8.58
40621.0,2011.0,3.0,19.0,33.41,8.2
40622.0,2011.0,3.0,20.0,33.49,8.45
40623.0,2011.0,3.0,21.0,33.55,8.51
40624.0,2011.0,3.0,22.0,33.58,8.52
40625.0,2011.0,3.0,23.0,33.55,8.53
40626.0,2011.0,3.0,24.0,33.48,8.55
40627.0,2011.0,3.0,25.0,33.4,8.55
40628.0,2011.0,3.0,26.0,33.32,8.55
40629.0,2011.0,3.0,27.0,33.23,8.56
40630.0,2011.0,3.0,28.0,33.14,8.56
40631.0,2011.0,3.0,29.0,33.06,8.56
40632.0,2011.0,3.0,30.0,32.98,8.56
40633.0,2011.0,3.0,31.0,32.92,8.57
40634.0,2011.0,4.0,1.0,32.87,8.56
40635.0,2011.0,4.0,2.0,32.86,8.57
40636.0,2011.0,4.0,3.0,32.85,8.57
40637.0,2011.0,4.0,4.0,32.82,8.57
40638.0,2011.0,4.0,5.0,32.81,8.57
40639.0,2011.0,4.0,6.0,32.83,8.57
40640.0,2011.0,4.0,7.0,32.82,8.57
40641.0,2011.0,4.0,8.0,32.82,8.57
40642.0,2011.0,4.0,9.0,32.82,8.57
40643.0,2011.0,4.0,10.0,32.81,8.57
40644.0,2011.0,4.0,11.0,32.81,8.57
40645.0,2011.0,4.0,12.0,32.86,8.57
40646.0,2011.0,4.0,13.0,32.91,8.57
40647.0,2011.0,4.0,14.0,32.99,8.57
40648.0,2011.0,4.0,15.0,33.04,8.57
40649.0,2011.0,4.0,16.0,33.04,8.57
40650.0,2011.0,4.0,17.0,33.05,8.57
40651.0,2011.0,4.0,18.0,33.07,8.57
40652.0,2011.0,4.0,19.0,33.06,8.57
40653.0,2011.0,4.0,20.0,33.03,8.57
40654.0,2011.0,4.0,21.0,33.03,8.58
40655.0,2011.0,4.0,22.0,33.03,8.57
40656.0,2011.0,4.0,23.0,33.04,8.58
40657.0,2011.0,4.0,24.0,33.06,8.57
40658.0,2011.0,4.0,25.0,33.05,8.58
40659.0,2011.0,4.0,26.0,33.02,8.58
40660.0,2011.0,4.0,27.0,32.99,8.58
40661.0,2011.0,4.0,28.0,33.0,8.58
40662.0,2011.0,4.0,29.0,33.07,8.58
40663.0,2011.0,4.0,30.0,33.12,8.58
40664.0,2011.0,5.0,1.0,33.13,8.58
40665.0,2011.0,5.0,2.0,33.1,8.58
40666.0,2011.0,5.0,3.0,33.08,8.58
40667.0,2011.0,5.0,4.0,33.03,8.56
40668.0,2011.0,5.0,5.0,33.08,8.57
40669.0,2011.0,5.0,6.0,33.18,8.58
40670.0,2011.0,5.0,7.0,33.26,8.58
40671.0,2011.0,5.0,8.0,33.29,8.58
40672.0,2011.0,5.0,9.0,33.28,8.58
40673.0,2011.0,5.0,10.0,33.23,8.58
40674.0,2011.0,5.0,11.0,33.16,8.58
40675.0,2011.0,5.0,12.0,33.08,8.58
40676.0,2011.0,5.0,13.0,33.02,8.58
40677.0,2011.0,5.0,14.0,32.98,8.58
40678.0,2011.0,5.0,15.0,32.95,8.58
40679.0,2011.0,5.0,16.0,32.93,8.58
40680.0,2011.0,5.0,17.0,33.02,8.59
40681.0,2011.0,5.0,18.0,33.13,8.58
40682.0,2011.0,5.0,19.0,33.24,8.58
40683.0,2011.0,5.0,20.0,33.29,8.58
40684.0,2011.0,5.0,21.0,33.28,8.59
40685.0,2011.0,5.0,22.0,33.24,8.59
40686.0,2011.0,5.0,23.0,33.18,8.59
40687.0,2011.0,5.0,24.0,33.12,8.59
40688.0,2011.0,5.0,25.0,33.07,8.59
40689.0,2011.0,5.0,26.0,33.0,8.59
40690.0,2011.0,5.0,27.0,32.95,8.59
40691.0,2011.0,5.0,28.0,32.9,8.59
40692.0,2011.0,5.0,29.0,32.94,8.59
40693.0,2011.0,5.0,30.0,33.0,8.59
40694.0,2011.0,5.0,31.0,33.02,8.59
40695.0,2011.0,6.0,1.0,33.01,8.59
40696.0,2011.0,6.0,2.0,33.0,8.59
40697.0,2011.0,6.0,3.0,32.97,8.59
40698.0,2011.0,6.0,4.0,32.92,8.59
40699.0,2011.0,6.0,5.0,32.87,8.59
40700.0,2011.0,6.0,6.0,32.83,8.59
40701.0,2011.0,6.0,7.0,32.79,8.59
40702.0,2011.0,6.0,8.0,32.77,8.59
40703.0,2011.0,6.0,9.0,32.75,8.59
40704.0,2011.0,6.0,10.0,32.72,8.59
40705.0,2011.0,6.0,11.0,32.68,8.59
40706.0,2011.0,6.0,12.0,32.66,8.59
40707.0,2011.0,6.0,13.0,32.66,8.59
40708.0,2011.0,6.0,14.0,32.65,8.59
40709.0,2011.0,6.0,15.0,32.64,8.59
40710.0,2011.0,6.0,16.0,32.64,8.59
40711.0,2011.0,6.0,17.0,32.64,8.6
40712.0,2011.0,6.0,18.0,32.63,8.59
40713.0,2011.0,6.0,19.0,32.62,8.6
40714.0,2011.0,6.0,20.0,32.6,8.59
40715.0,2011.0,6.0,21.0,32.58,8.59
40716.0,2011.0,6.0,22.0,32.56,8.6
40717.0,2011.0,6.0,23.0,32.56,8.6
40718.0,2011.0,6.0,24.0,32.57,8.6
40719.0,2011.0,6.0,25.0,32.64,8.6
40720.0,2011.0,6.0,26.0,32.74,8.6
40721.0,2011.0,6.0,27.0,32.81,8.6
40722.0,2011.0,6.0,28.0,32.84,8.6
40723.0,2011.0,6.0,29.0,32.85,8.6
40724.0,2011.0,6.0,30.0,32.83,8.6
40725.0,2011.0,7.0,1.0,32.81,8.6
40726.0,2011.0,7.0,2.0,32.77,8.6
40727.0,2011.0,7.0,3.0,32.74,8.6
40728.0,2011.0,7.0,4.0,32.72,8.6
40729.0,2011.0,7.0,5.0,32.7,8.6
40730.0,2011.0,7.0,6.0,32.67,8.6
40731.0,2011.0,7.0,7.0,32.65,8.6
40732.0,2011.0,7.0,8.0,32.64,8.6
40733.0,2011.0,7.0,9.0,32.64,8.6
40734.0,2011.0,7.0,10.0,32.63,8.6
40735.0,2011.0,7.0,11.0,32.61,8.6
40736.0,2011.0,7.0,12.0,32.61,8.6
40737.0,2011.0,7.0,13.0,32.6,8.6
40738.0,2011.0,7.0,14.0,32.58,8.6
40739.0,2011.0,7.0,15.0,32.56,8.6
40740.0,2011.0,7.0,16.0,32.54,8.6
40741.0,2011.0,7.0,17.0,32.52,8.6
40742.0,2011.0,7.0,18.0,32.51,8.6
40743.0,2011.0,7.0,19.0,32.5,8.6
40744.0,2011.0,7.0,20.0,32.49,8.6
40745.0,2011.0,7.0,21.0,32.48,8.6
40746.0,2011.0,7.0,22.0,32.47,8.6
40747.0,2011.0,7.0,23.0,32.45,8.6
40748.0,2011.0,7.0,24.0,32.43,8.6
40749.0,2011.0,7.0,25.0,32.4,8.6
40750.0,2011.0,7.0,26.0,32.35,8.6
40751.0,2011.0,7.0,27.0,32.32,8.61
40752.0,2011.0,7.0,28.0,32.3,8.6
40753.0,2011.0,7.0,29.0,32.29,8.61
40754.0,2011.0,7.0,30.0,32.3,8.61
40755.0,2011.0,7.0,31.0,32.3,8.61
40756.0,2011.0,8.0,1.0,32.31,8.61
40757.0,2011.0,8.0,2.0,32.31,8.61
40758.0,2011.0,8.0,3.0,32.29,8.61
40759.0,2011.0,8.0,4.0,32.27,8.61
40760.0,2011.0,8.0,5.0,32.26,8.61
40761.0,2011.0,8.0,6.0,32.25,8.61
40762.0,2011.0,8.0,7.0,32.26,8.61
40763.0,2011.0,8.0,8.0,32.27,8.61
40764.0,2011.0,8.0,9.0,32.27,8.61
40765.0,2011.0,8.0,10.0,32.28,8.61
40766.0,2011.0,8.0,11.0,32.31,8.61
40767.0,2011.0,8.0,12.0,32.31,8.61
40768.0,2011.0,8.0,13.0,32.3,8.61
40769.0,2011.0,8.0,14.0,32.3,8.61
40770.0,2011.0,8.0,15.0,32.31,8.61
40771.0,2011.0,8.0,16.0,32.31,8.61
40772.0,2011.0,8.0,17.0,32.3,8.61
40773.0,2011.0,8.0,18.0,32.25,8.61
40774.0,2011.0,8.0,19.0,32.2,8.61
40775.0,2011.0,8.0,20.0,32.19,8.61
40776.0,2011.0,8.0,21.0,32.18,8.61
40777.0,2011.0,8.0,22.0,32.2,8.61
40778.0,2011.0,8.0,23.0,32.22,8.61
40779.0,2011.0,8.0,24.0,32.21,8.61
40780.0,2011.0,8.0,25.0,32.2,8.61
40781.0,2011.0,8.0,26.0,32.2,8.61
40782.0,2011.0,8.0,27.0,32.18,8.61
40783.0,2011.0,8.0,28.0,32.18,8.61
40784.0,2011.0,8.0,29.0,32.24,8.61
40785.0,2011.0,8.0,30.0,32.3,8.61
40786.0,2011.0,8.0,31.0,32.39,8.61
40787.0,2011.0,9.0,1.0,32.44,8.61
40788.0,2011.0,9.0,2.0,32.46,8.61
40789.0,2011.0,9.0,3.0,32.46,8.61
40790.0,2011.0,9.0,4.0,32.46,8.61
40791.0,2011.0,9.0,5.0,32.45,8.61
40792.0,2011.0,9.0,6.0,32.45,8.61
40793.0,2011.0,9.0,7.0,32.45,8.61
40794.0,2011.0,9.0,8.0,32.49,8.61
40795.0,2011.0,9.0,9.0,32.53,8.61
40796.0,2011.0,9.0,10.0,32.54,8.61
40797.0,2011.0,9.0,11.0,32.52,8.61
40798.0,2011.0,9.0,12.0,32.5,8.61
40799.0,2011.0,9.0,13.0,32.48,8.61
40800.0,2011.0,9.0,14.0,32.46,8.61
40801.0,2011.0,9.0,15.0,32.45,8.61
40802.0,2011.0,9.0,16.0,32.45,8.61
40803.0,2011.0,9.0,17.0,32.45,8.61
40804.0,2011.0,9.0,18.0,32.44,8.61
40805.0,2011.0,9.0,19.0,32.43,8.61
40806.0,2011.0,9.0,20.0,32.43,8.61
40807.0,2011.0,9.0,21.0,32.44,8.61
40808.0,2011.0,9.0,22.0,32.41,8.61
40809.0,2011.0,9.0,23.0,32.4,8.61
40810.0,2011.0,9.0,24.0,32.39,8.61
40811.0,2011.0,9.0,25.0,32.37,8.61
40812.0,2011.0,9.0,26.0,32.35,8.61
40813.0,2011.0,9.0,27.0,32.35,8.61
40814.0,2011.0,9.0,28.0,32.34,8.61
40815.0,2011.0,9.0,29.0,32.32,8.61
40816.0,2011.0,9.0,30.0,32.33,8.61
40817.0,2011.0,10.0,1.0,32.36,8.61
40818.0,2011.0,10.0,2.0,32.41,8.61
40819.0,2011.0,10.0,3.0,32.47,8.61
40820.0,2011.0,10.0,4.0,32.54,8.61
40821.0,2011.0,10.0,5.0,32.58,8.61
40822.0,2011.0,10.0,6.0,32.61,8.61
40823.0,2011.0,10.0,7.0,32.61,8.61
40824.0,2011.0,10.0,8.0,32.6,8.61
40825.0,2011.0,10.0,9.0,32.58,8.61
40826.0,2011.0,10.0,10.0,32.57,8.61
40827.0,2011.0,10.0,11.0,32.55,8.61
40828.0,2011.0,10.0,12.0,32.53,8.61
40829.0,2011.0,10.0,13.0,32.51,8.61
40830.0,2011.0,10.0,14.0,32.51,8.61
40831.0,2011.0,10.0,15.0,32.52,8.61
40832.0,2011.0,10.0,16.0,32.53,8.61
40833.0,2011.0,10.0,17.0,32.55,8.61
40834.0,2011.0,10.0,18.0,32.57,8.61
40835.0,2011.0,10.0,19.0,32.56,8.61
40836.0,2011.0,10.0,20.0,32.54,8.61
40837.0,2011.0,10.0,21.0,32.55,8.61
40838.0,2011.0,10.0,22.0,32.48,8.6
40839.0,2011.0,10.0,23.0,32.4,8.61
